"","Date","SPY_Values","Values","Invest"
"2007-07-09",2007-07-09,166724.193403907,226664.587078158,0
"2007-07-10",2007-07-10,164350.268893735,223006.605643903,0
"2007-07-11",2007-07-11,165515.459851905,224533.978015926,0
"2007-07-12",2007-07-12,169129.034973847,229573.296806169,1000
"2007-07-13",2007-07-13,169632.873045038,230028.119416654,0
"2007-07-16",2007-07-16,169610.967229293,229394.163253732,0
"2007-07-17",2007-07-17,169523.431583831,230100.286239592,0
"2007-07-18",2007-07-18,169216.648182357,229722.896566288,0
"2007-07-19",2007-07-19,169873.938999277,230491.500814186,0
"2007-07-20",2007-07-20,168154.045910929,227033.001281022,0
"2007-07-23",2007-07-23,168668.897934984,227395.177067122,0
"2007-07-24",2007-07-24,165743.986763986,223018.347923228,0
"2007-07-25",2007-07-25,166083.633916312,224150.254419323,0
"2007-07-26",2007-07-26,162150.891476834,218824.022206675,0
"2007-07-27",2007-07-27,158963.040135613,215145.398612299,0
"2007-07-30",2007-07-30,161449.733010668,217576.241751655,0
"2007-07-31",2007-07-31,159631.333414575,214888.222187635,0
"2007-08-01",2007-08-01,160409.10262721,215946.827231047,0
"2007-08-02",2007-08-02,161690.775983263,217382.996590784,0
"2007-08-03",2007-08-03,157528.014578524,210942.236003239,0
"2007-08-06",2007-08-06,160168.102745197,216192.748761476,0
"2007-08-07",2007-08-07,161876.983317034,217476.111793129,0
"2007-08-08",2007-08-08,164133.754898814,221397.474994653,0
"2007-08-09",2007-08-09,159269.878118491,216409.778449004,0
"2007-08-10",2007-08-10,158524.897966365,215656.543146931,0
"2007-08-13",2007-08-13,159094.52099337,215068.143538878,0
"2007-08-14",2007-08-14,156662.587630443,210831.62948334,0
"2007-08-15",2007-08-15,154504.530827555,207713.364924445,0
"2007-08-16",2007-08-16,155665.748769537,209136.608153656,0
"2007-08-17",2007-08-17,158524.897966365,214082.262034169,0
"2007-08-20",2007-08-20,158448.22114767,213431.094743489,0
"2007-08-21",2007-08-21,158765.919393669,214224.949482221,0
"2007-08-22",2007-08-22,160650.112563692,216051.781372709,0
"2007-08-23",2007-08-23,160507.729788585,215566.292788922,0
"2007-08-24",2007-08-24,162490.494102225,217817.114160826,0
"2007-08-27",2007-08-27,161978.737145037,217378.840934448,1000
"2007-08-28",2007-08-28,158418.38798498,211959.222786022,0
"2007-08-29",2007-08-29,161526.812543988,216452.431070535,0
"2007-08-30",2007-08-30,161096.963078957,216155.673462159,0
"2007-08-31",2007-08-31,162684.22808356,218808.151832141,0
"2007-09-04",2007-09-04,164326.547962871,221278.016525248,0
"2007-09-05",2007-09-05,162904.660037876,218391.115518317,0
"2007-09-06",2007-09-06,163279.453182923,218927.735048394,0
"2007-09-07",2007-09-07,162008.783938019,216018.920049399,1000
"2007-09-10",2007-09-10,161698.254653985,215665.816571419,0
"2007-09-11",2007-09-11,163583.671684406,218747.948754224,0
"2007-09-12",2007-09-12,164005.195278775,218049.315434181,0
"2007-09-13",2007-09-13,165158.627780625,219608.655631137,0
"2007-09-14",2007-09-14,165147.553653572,219693.145633696,0
"2007-09-17",2007-09-17,164260.249221417,218514.401138346,0
"2007-09-18",2007-09-18,169096.030382313,225128.062567352,0
"2007-09-19",2007-09-19,170094.198242146,226428.617082858,0
"2007-09-20",2007-09-20,168896.40815351,224544.557079254,0
"2007-09-21",2007-09-21,169352.193919038,225173.121110547,0
"2007-09-24",2007-09-24,169040.156575942,223920.533351859,0
"2007-09-25",2007-09-25,168705.840096083,224071.271111049,0
"2007-09-26",2007-09-26,170597.361858304,226467.346894202,1000
"2007-09-27",2007-09-27,171606.179659227,228098.485733954,0
"2007-09-28",2007-09-28,171034.483666434,227475.470013135,0
"2007-10-01",2007-10-01,172962.468484755,230771.718501081,0
"2007-10-02",2007-10-02,173727.171382956,232379.795221177,1000
"2007-10-03",2007-10-03,173377.610704157,231169.377861333,0
"2007-10-04",2007-10-04,173648.258449978,231581.384356678,0
"2007-10-05",2007-10-05,175711.431087149,235016.624822234,0
"2007-10-08",2007-10-08,175775.640081507,235376.886089505,1000
"2007-10-09",2007-10-09,177431.094909,237574.33211367,0
"2007-10-10",2007-10-10,178136.353701779,239206.721854865,1000
"2007-10-11",2007-10-11,177281.048387307,237399.782332418,0
"2007-10-12",2007-10-12,178261.803719232,238980.115380521,0
"2007-10-15",2007-10-15,176756.503210305,236702.285382831,0
"2007-10-16",2007-10-16,175353.99243147,234486.291029285,0
"2007-10-17",2007-10-17,175889.936203244,235063.970459778,0
"2007-10-18",2007-10-18,175251.440792132,235439.843537498,0
"2007-10-19",2007-10-19,170667.41852495,229343.573965896,0
"2007-10-22",2007-10-22,171659.448942068,231070.829980967,0
"2007-10-23",2007-10-23,173050.628089156,233111.041346336,0
"2007-10-24",2007-10-24,172731.278450997,231870.724926655,0
"2007-10-25",2007-10-25,173141.861489351,231499.251462677,0
"2007-10-26",2007-10-26,175171.51521461,234863.504557689,0
"2007-10-29",2007-10-29,175753.154554043,235667.594376649,0
"2007-10-30",2007-10-30,174532.963256944,236028.831726289,0
"2007-10-31",2007-10-31,176346.045169596,239644.598993671,0
"2007-11-01",2007-11-01,172218.200319858,234059.847015357,0
"2007-11-02",2007-11-02,172412.007680399,234713.848734852,0
"2007-11-05",2007-11-05,171100.776431841,233182.009723217,0
"2007-11-06",2007-11-06,173404.106548608,235749.330261578,0
"2007-11-07",2007-11-07,168660.471217136,228563.55694059,0
"2007-11-08",2007-11-08,167805.246258293,226848.90076987,0
"2007-11-09",2007-11-09,165501.905725055,224402.530511539,0
"2007-11-12",2007-11-12,163859.868208944,223236.06235178,0
"2007-11-13",2007-11-13,168854.336612297,229215.25582172,0
"2007-11-14",2007-11-14,168386.817146635,227567.590194209,0
"2007-11-15",2007-11-15,165957.980465862,224902.271921099,0
"2007-11-16",2007-11-16,166243.089677688,225809.684612798,0
"2007-11-19",2007-11-19,164928.270194049,223707.517866412,1000
"2007-11-20",2007-11-20,165937.865267115,223444.857575616,0
"2007-11-21",2007-11-21,162542.04752588,220239.135206905,0
"2007-11-23",2007-11-23,165352.779600315,223802.92312462,0
"2007-11-26",2007-11-26,161704.552236514,217585.592384097,0
"2007-11-27",2007-11-27,163563.029881941,220815.769269481,0
"2007-11-28",2007-11-28,168794.526748297,227456.836769137,0
"2007-11-29",2007-11-29,168851.877872368,227085.51042451,0
"2007-11-30",2007-11-30,170549.782251551,228183.88156164,0
"2007-12-03",2007-12-03,169425.404084526,226319.700515372,0
"2007-12-04",2007-12-04,167911.079595013,225364.754238499,0
"2007-12-05",2007-12-05,170721.858080936,229503.178363399,0
"2007-12-06",2007-12-06,173165.478284663,233767.609896161,0
"2007-12-07",2007-12-07,173131.120309715,233174.501780042,0
"2007-12-10",2007-12-10,174473.33303837,235737.50871121,0
"2007-12-11",2007-12-11,169689.338727404,229340.771585646,0
"2007-12-12",2007-12-12,171364.386197636,231502.177677924,0
"2007-12-13",2007-12-13,172008.706524265,231931.509878119,1000
"2007-12-14",2007-12-14,169827.697161212,228832.118467629,0
"2007-12-17",2007-12-17,167404.381032645,225187.331423552,0
"2007-12-18",2007-12-18,168339.145583725,226795.949606518,0
"2007-12-19",2007-12-19,168339.145583725,227257.604801758,0
"2007-12-20",2007-12-20,170400.785182865,229578.602982469,1000
"2007-12-21",2007-12-21,172857.139932024,233190.605570467,0
"2007-12-24",2007-12-24,174140.790398479,235647.064853448,0
"2007-12-26",2007-12-26,174514.205605529,234954.562632865,0
"2007-12-27",2007-12-27,172320.35471982,231202.045017432,0
"2007-12-28",2007-12-28,171888.54136313,231409.479628604,0
"2007-12-31",2007-12-31,170616.63354183,230330.879746823,0
"2008-01-02",2008-01-02,169122.981802362,226637.09937041,0
"2008-01-03",2008-01-03,169041.261959636,226135.085316851,0
"2008-01-04",2008-01-04,164898.660639621,220192.563187435,0
"2008-01-07",2008-01-07,164758.659286016,220987.64257343,0
"2008-01-08",2008-01-08,162098.082184286,215545.446943646,0
"2008-01-09",2008-01-09,163801.745800291,219074.08517442,0
"2008-01-10",2008-01-10,164875.338946535,221118.724744143,0
"2008-01-11",2008-01-11,163545.020857283,218085.712026376,0
"2008-01-14",2008-01-14,164863.653863367,220365.287636879,0
"2008-01-15",2008-01-15,161234.502429368,215017.695927168,0
"2008-01-16",2008-01-16,159845.914947549,214339.296835888,0
"2008-01-17",2008-01-17,155703.221225399,208894.81555005,0
"2008-01-18",2008-01-18,154104.574908582,208159.007622141,0
"2008-01-22",2008-01-22,152540.945971543,206547.337658766,0
"2008-01-23",2008-01-23,156205.057223334,211482.546107351,0
"2008-01-24",2008-01-24,157523.712951255,213889.566882769,0
"2008-01-25",2008-01-25,155248.178577758,210134.331132521,0
"2008-01-28",2008-01-28,157815.467392354,214075.256029538,0
"2008-01-29",2008-01-29,158597.247020724,214877.026046636,0
"2008-01-30",2008-01-30,157430.379220448,213956.089147945,0
"2008-01-31",2008-01-31,160300.969713503,216793.880202249,0
"2008-02-01",2008-02-01,162879.884534493,219776.419853108,0
"2008-02-04",2008-02-04,160826.104682688,217050.149562478,0
"2008-02-05",2008-02-05,156520.145475833,210044.489056952,0
"2008-02-06",2008-02-06,155259.862146138,207885.146090387,0
"2008-02-07",2008-02-07,156286.717989285,210380.682344566,0
"2008-02-08",2008-02-08,155283.195957537,209913.838049085,0
"2008-02-11",2008-02-11,156076.706112749,210721.64638384,0
"2008-02-12",2008-02-12,157523.712951255,212267.967464686,0
"2008-02-13",2008-02-13,159134.054954765,215553.65067565,0
"2008-02-14",2008-02-14,157733.72634258,211572.687037624,0
"2008-02-15",2008-02-15,157698.719566326,211682.772225376,0
"2008-02-19",2008-02-19,158142.136207573,210556.284062713,0
"2008-02-20",2008-02-20,158608.932103893,213487.728938962,0
"2008-02-21",2008-02-21,157290.29758302,210795.434517111,0
"2008-02-22",2008-02-22,158258.871915289,212711.575627173,0
"2008-02-25",2008-02-25,160254.359652691,216094.963694696,0
"2008-02-26",2008-02-26,161456.279672896,218134.957142534,0
"2008-02-27",2008-02-27,161292.888460695,217971.162696695,0
"2008-02-28",2008-02-28,159717.541115127,216181.213681085,0
"2008-02-29",2008-02-29,156158.389600536,209985.523784503,0
"2008-03-03",2008-03-03,155784.962275173,210189.529461883,0
"2008-03-04",2008-03-04,155189.839504893,210635.474736642,0
"2008-03-05",2008-03-05,156170.027725243,211709.295227307,0
"2008-03-06",2008-03-06,152937.68287168,206550.254916975,0
"2008-03-07",2008-03-07,151362.277964126,206255.318703553,0
"2008-03-10",2008-03-10,149366.837185185,203147.479202033,0
"2008-03-11",2008-03-11,154734.762017102,210416.29810305,0
"2008-03-12",2008-03-12,153287.76578212,207788.66572998,0
"2008-03-13",2008-03-13,153626.198449541,209713.415824375,0
"2008-03-14",2008-03-14,151245.599818396,204925.547651594,0
"2008-03-17",2008-03-17,149716.942817462,201049.410084567,0
"2008-03-18",2008-03-18,155936.647197157,209847.541374768,0
"2008-03-19",2008-03-19,152074.150075223,204614.301301703,0
"2008-03-20",2008-03-20,154890.988276829,209814.446600493,0
"2008-03-24",2008-03-24,157986.914253024,213468.286288204,0
"2008-03-25",2008-03-25,158139.339906882,214563.351944613,0
"2008-03-26",2008-03-26,156204.443733746,211853.246184201,0
"2008-03-27",2008-03-27,155711.864612042,208831.324399013,0
"2008-03-28",2008-03-28,154222.558802521,206815.868449472,0
"2008-03-31",2008-03-31,155761.978232982,209854.838320648,1000
"2008-04-01",2008-04-01,161238.461478278,218509.05238563,0
"2008-04-02",2008-04-02,161344.738214286,218266.076928424,0
"2008-04-03",2008-04-03,161745.959610928,218295.847448954,0
"2008-04-04",2008-04-04,161568.950126392,218169.140705347,0
"2008-04-07",2008-04-07,161651.626410904,218762.57617856,0
"2008-04-08",2008-04-08,161486.3653165,218122.935948689,0
"2008-04-09",2008-04-09,160317.867018968,216139.422319841,0
"2008-04-10",2008-04-10,160542.135340422,217688.809973545,0
"2008-04-11",2008-04-11,157426.169863684,213342.361929676,0
"2008-04-14",2008-04-14,156895.011821036,212611.156494324,0
"2008-04-15",2008-04-15,157260.965178628,214109.608254518,0
"2008-04-16",2008-04-16,161521.759895437,219075.706296108,0
"2008-04-17",2008-04-17,161757.834540948,219160.933897442,0
"2008-04-18",2008-04-18,163445.614426531,222785.458307728,0
"2008-04-21",2008-04-21,163528.234301694,222695.906603868,0
"2008-04-22",2008-04-22,162808.249778415,219600.362216201,0
"2008-04-23",2008-04-23,162548.597550063,221534.942706509,0
"2008-04-24",2008-04-24,163256.810814555,223529.147896877,0
"2008-04-25",2008-04-25,164767.546150332,224761.931385562,0
"2008-04-28",2008-04-28,164802.97579454,224321.491865689,0
"2008-04-29",2008-04-29,164153.79415033,223141.878774111,0
"2008-04-30",2008-04-30,163185.951526139,221686.539573042,0
"2008-05-01",2008-05-01,166561.592099885,226395.425209373,0
"2008-05-02",2008-05-02,167021.831395615,227374.414301308,0
"2008-05-05",2008-05-05,166219.3443896,226571.507365504,0
"2008-05-06",2008-05-06,167659.266174271,229154.319624901,0
"2008-05-07",2008-05-07,164673.144344345,224430.160525349,0
"2008-05-08",2008-05-08,164248.171563086,225023.975302367,0
"2008-05-09",2008-05-09,163941.330628355,223795.256523163,0
"2008-05-12",2008-05-12,165782.531743592,227151.138212932,0
"2008-05-13",2008-05-13,165806.16726036,227337.817530258,0
"2008-05-14",2008-05-14,166148.392101989,227971.341998141,0
"2008-05-15",2008-05-15,168225.795927202,230747.005918571,0
"2008-05-16",2008-05-16,168379.25069755,230727.496427574,0
"2008-05-19",2008-05-19,168839.512861935,230549.695510229,0
"2008-05-20",2008-05-20,167470.439693641,228632.849868058,0
"2008-05-21",2008-05-21,164637.702503521,224614.934106246,0
"2008-05-22",2008-05-22,164661.315151634,225983.496827148,0
"2008-05-23",2008-05-23,162454.13781015,222659.129623149,0
"2008-05-27",2008-05-27,163658.090145121,224992.256671428,0
"2008-05-28",2008-05-28,164413.504312608,225659.549730272,0
"2008-05-29",2008-05-29,165239.62683539,227301.352620222,0
"2008-05-30",2008-05-30,165652.73383409,227497.576372193,0
"2008-06-02",2008-06-02,164941.330628355,225712.728560438,1000
"2008-06-03",2008-06-03,163979.47502341,224580.366201714,0
"2008-06-04",2008-06-04,163896.351188233,225277.996997943,0
"2008-06-05",2008-06-05,167173.826516047,230174.852729556,0
"2008-06-06",2008-06-06,161842.039597801,222355.22216352,0
"2008-06-09",2008-06-09,162233.876018583,222538.82593254,0
"2008-06-10",2008-06-10,161426.423489673,221430.06946377,0
"2008-06-11",2008-06-11,159051.438144705,216821.061521737,0
"2008-06-12",2008-06-12,159657.05706851,217870.013511558,0
"2008-06-13",2008-06-13,161675.758182166,222142.492636428,0
"2008-06-16",2008-06-16,161770.794102225,222954.42338135,0
"2008-06-17",2008-06-17,160987.015423184,220777.140320512,0
"2008-06-18",2008-06-18,159419.611452752,218078.636870677,0
"2008-06-19",2008-06-19,159621.445057857,219612.452617843,0
"2008-06-20",2008-06-20,157030.48990198,214830.386155685,0
"2008-06-23",2008-06-23,157875.349031349,214727.899597131,1000
"2008-06-24",2008-06-24,157563.077053676,213887.988293717,0
"2008-06-25",2008-06-25,158307.687974405,215668.092251007,0
"2008-06-26",2008-06-26,154008.039945049,209684.355720761,0
"2008-06-27",2008-06-27,153167.339639236,209245.345157383,0
"2008-06-30",2008-06-30,153707.78222782,208373.235367405,0
"2008-07-01",2008-07-01,154188.182843615,209574.935508539,0
"2008-07-02",2008-07-02,151545.920797886,205275.345136851,0
"2008-07-03",2008-07-03,151702.098465385,204351.323664382,0
"2008-07-07",2008-07-07,150152.766730352,201353.805722302,0
"2008-07-08",2008-07-08,152819.018705615,205770.637638034,0
"2008-07-09",2008-07-09,149876.51129189,198837.32184239,0
"2008-07-10",2008-07-10,150489.051792371,200504.731791322,0
"2008-07-11",2008-07-11,148735.540919614,198743.888560865,0
"2008-07-14",2008-07-14,147390.343556334,196232.2169176,0
"2008-07-15",2008-07-15,145312.595842394,195110.769769801,0
"2008-07-16",2008-07-16,148879.622512998,201691.026379399,0
"2008-07-17",2008-07-17,150368.901469662,204031.205102191,0
"2008-07-18",2008-07-18,152305.726664605,204479.694288902,1000
"2008-07-21",2008-07-21,152390.34812997,203198.575719302,0
"2008-07-22",2008-07-22,154119.13612304,206642.992752975,0
"2008-07-23",2008-07-23,154953.395405596,206922.490483607,0
"2008-07-24",2008-07-24,151737.504689136,200761.344500098,0
"2008-07-25",2008-07-25,151701.205049914,202135.654184827,0
"2008-07-28",2008-07-28,149476.712005431,198093.090732489,0
"2008-07-29",2008-07-29,152668.429377968,203448.123760485,0
"2008-07-30",2008-07-30,155388.615043014,205689.454246028,0
"2008-07-31",2008-07-31,154333.35249841,204287.491692253,1000
"2008-08-01",2008-08-01,153518.017799057,203320.713648948,0
"2008-08-04",2008-08-04,152094.303408709,201551.274291596,0
"2008-08-05",2008-08-05,156195.101454907,208764.425934559,0
"2008-08-06",2008-08-06,156888.737381803,210545.002409045,0
"2008-08-07",2008-08-07,154552.394023333,206868.305950189,0
"2008-08-08",2008-08-08,157424.175696039,212198.712921092,0
"2008-08-11",2008-08-11,159054.724667496,214078.714892403,0
"2008-08-12",2008-08-12,157399.833751961,211794.981700735,0
"2008-08-13",2008-08-13,156450.690303732,211306.727934547,0
"2008-08-14",2008-08-14,157631.010277148,212934.502976172,0
"2008-08-15",2008-08-15,158397.648576423,214147.787931748,0
"2008-08-18",2008-08-18,156231.661290731,210287.21610843,0
"2008-08-19",2008-08-19,154528.086487041,208242.485442515,0
"2008-08-20",2008-08-20,155245.9705186,209250.255508642,0
"2008-08-21",2008-08-21,156513.694367689,210061.899388534,1000
"2008-08-22",2008-08-22,158779.305455458,212729.603305129,0
"2008-08-25",2008-08-25,155558.461806992,208396.39518981,0
"2008-08-26",2008-08-26,156011.573321025,209362.316372628,0
"2008-08-27",2008-08-27,158530.114863955,212240.641462373,1000
"2008-08-28",2008-08-28,160452.820070543,215380.335834749,0
"2008-08-29",2008-08-29,158727.383186719,212520.540077536,0
"2008-09-02",2008-09-02,157741.431246545,211554.146268109,0
"2008-09-03",2008-09-03,157605.810561677,211664.188925066,0
"2008-09-04",2008-09-04,152860.931996965,205945.351149708,0
"2008-09-05",2008-09-05,153341.562757484,207576.872429965,0
"2008-09-08",2008-09-08,156508.999637533,212733.324282854,0
"2008-09-09",2008-09-09,151862.616630773,205280.490381293,0
"2008-09-10",2008-09-10,152478.855403847,206889.566536934,0
"2008-09-11",2008-09-11,154684.923048191,210129.34662266,0
"2008-09-12",2008-09-12,155399.742917333,211093.46649478,0
"2008-09-15",2008-09-15,149005.074061303,202524.211367384,1000
"2008-09-16",2008-09-16,151498.987117642,206333.514556222,0
"2008-09-17",2008-09-17,144687.157519155,196105.817840662,0
"2008-09-18",2008-09-18,148980.216820732,206368.151136537,0
"2008-09-19",2008-09-19,154896.830131221,214198.023315449,0
"2008-09-22",2008-09-22,151390.032762533,203557.989013238,0
"2008-09-23",2008-09-23,147945.675914621,201362.190673546,0
"2008-09-24",2008-09-24,149419.881959875,202152.272508645,1000
"2008-09-25",2008-09-25,151756.725514928,206022.725221671,0
"2008-09-26",2008-09-26,151832.093478241,206796.153891431,0
"2008-09-29",2008-09-29,139934.317085393,186928.485135107,0
"2008-09-30",2008-09-30,146726.154976363,200089.374241732,1000
"2008-10-01",2008-10-01,146814.694120068,197062.101286383,0
"2008-10-02",2008-10-02,142489.106332021,187848.014020338,1000
"2008-10-03",2008-10-03,140565.479046796,184996.862610565,0
"2008-10-06",2008-10-06,133405.982158159,176218.253436045,0
"2008-10-07",2008-10-07,127431.249443987,163970.003357036,0
"2008-10-08",2008-10-08,124220.925229371,161745.965951183,0
"2008-10-09",2008-10-09,115545.465330139,149614.610696554,0
"2008-10-10",2008-10-10,112742.829809084,150298.834886825,0
"2008-10-13",2008-10-13,129112.833035721,169314.515228311,0
"2008-10-14",2008-10-14,127201.950804209,168315.148234383,0
"2008-10-15",2008-10-15,114679.187496666,151092.05998267,0
"2008-10-16",2008-10-16,119456.409354731,158400.731244581,0
"2008-10-17",2008-10-17,118743.010304539,158597.2429722,0
"2008-10-20",2008-10-20,125877.072435322,164942.830266729,0
"2008-10-21",2008-10-21,122118.969751652,159673.853870619,0
"2008-10-22",2008-10-22,116469.069892573,150437.696519013,1000
"2008-10-23",2008-10-23,117818.249658073,149087.948655178,0
"2008-10-24",2008-10-24,111843.188951996,144104.743446775,0
"2008-10-27",2008-10-27,107872.655799758,138999.809655003,0
"2008-10-28",2008-10-28,120478.162766876,154589.184874168,0
"2008-10-29",2008-10-29,119604.331780529,153660.766785229,0
"2008-10-30",2008-10-30,123741.921484461,157068.374232575,0
"2008-10-31",2008-10-31,125422.950576429,162357.528732385,1000
"2008-11-03",2008-11-03,125785.638343177,161240.986664353,0
"2008-11-04",2008-11-04,130060.109247324,169121.185600481,0
"2008-11-05",2008-11-05,124593.987800415,159843.074299641,0
"2008-11-06",2008-11-06,118690.077347428,152526.166985109,1000
"2008-11-07",2008-11-07,122608.940737143,156787.904201786,0
"2008-11-10",2008-11-10,121002.235542587,153297.34185758,0
"2008-11-11",2008-11-11,117266.20431324,149556.066633974,0
"2008-11-12",2008-11-12,112106.351797648,141130.128612097,0
"2008-11-13",2008-11-13,120095.006672011,153601.87134337,1000
"2008-11-14",2008-11-14,116101.495092128,147397.591981932,2000
"2008-11-17",2008-11-17,114560.094255992,142671.085597165,0
"2008-11-18",2008-11-18,116718.055426582,143179.90774631,0
"2008-11-19",2008-11-19,109238.885850367,132008.389465551,0
"2008-11-20",2008-11-20,101129.727506712,122683.205567519,0
"2008-11-21",2008-11-21,106584.918787583,130960.38776265,0
"2008-11-24",2008-11-24,113970.335977581,142794.98422229,0
"2008-11-25",2008-11-25,114814.758321463,143356.941104236,0
"2008-11-26",2008-11-26,119251.308755746,149460.216626222,0
"2008-11-28",2008-11-28,120752.527061542,149745.131084229,0
"2008-12-01",2008-12-01,110056.506138207,134533.539960717,0
"2008-12-02",2008-12-02,114292.010321587,140368.286834256,0
"2008-12-03",2008-12-03,117039.743473072,145067.535136448,0
"2008-12-04",2008-12-04,114332.220256892,140402.186614454,0
"2008-12-05",2008-12-05,118857.324366274,149104.18761265,1000
"2008-12-08",2008-12-08,123007.128321686,154303.357475996,0
"2008-12-09",2008-12-09,120979.538275424,150852.884510492,0
"2008-12-10",2008-12-10,121804.082118094,154246.559546044,0
"2008-12-11",2008-12-11,118870.897829483,147977.703203388,0
"2008-12-12",2008-12-12,120290.152132196,149661.823834396,0
"2008-12-15",2008-12-15,118614.034979779,147014.377415473,0
"2008-12-16",2008-12-16,124196.666701112,156413.554969374,0
"2008-12-17",2008-12-17,122993.620497521,155204.353674379,0
"2008-12-18",2008-12-18,120695.709870343,151971.253921912,0
"2008-12-19",2008-12-19,120176.50158348,153582.999116146,0
"2008-12-22",2008-12-22,118636.635538779,149683.016103176,0
"2008-12-23",2008-12-23,117410.237381876,148697.161589092,0
"2008-12-24",2008-12-24,118091.54301341,149372.394005485,0
"2008-12-26",2008-12-26,118772.91601133,150003.829502563,0
"2008-12-29",2008-12-29,118432.249376817,148754.031807873,0
"2008-12-30",2008-12-30,121239.406702371,153321.900671825,0
"2008-12-31",2008-12-31,122970.018079439,155944.172468479,0
"2009-01-02",2009-01-02,127676.58575853,161664.471560276,1000
"2009-01-05",2009-01-05,127525.482700814,161063.542172602,0
"2009-01-06",2009-01-06,129377.032137322,164655.921039849,1000
"2009-01-07",2009-01-07,125501.413481742,158907.387718785,0
"2009-01-08",2009-01-08,126013.551586287,159913.636661382,0
"2009-01-09",2009-01-09,123314.43483239,155434.65165178,0
"2009-01-12",2009-01-12,120352.296659295,151102.649516907,0
"2009-01-13",2009-01-13,120573.809158179,151895.169507774,0
"2009-01-14",2009-01-14,116781.264488526,145711.230754874,0
"2009-01-15",2009-01-15,116822.720772624,147144.913325054,0
"2009-01-16",2009-01-16,117736.280209433,148952.363413853,0
"2009-01-20",2009-01-20,111521.437911961,139222.374255694,0
"2009-01-21",2009-01-21,116338.292126974,146779.000460198,0
"2009-01-22",2009-01-22,114538.894994034,142985.880615778,0
"2009-01-23",2009-01-23,115037.191528185,144917.116741964,0
"2009-01-26",2009-01-26,115826.15402243,145497.439516661,0
"2009-01-27",2009-01-27,117002.71031487,147635.78257403,0
"2009-01-28",2009-01-28,120961.336283834,154376.556677065,0
"2009-01-29",2009-01-29,117030.40573744,147029.829678427,0
"2009-01-30",2009-01-30,115649.611766314,144165.007121605,1000
"2009-02-02",2009-02-02,115300.563122548,144772.343307652,0
"2009-02-03",2009-02-03,116920.173961406,147159.116767088,0
"2009-02-04",2009-02-04,116347.707284001,146800.025370711,0
"2009-02-05",2009-02-05,118079.04129843,149633.713169795,0
"2009-02-06",2009-02-06,121443.962610188,154206.875560457,0
"2009-02-09",2009-02-09,121611.492508381,154261.547592675,0
"2009-02-10",2009-02-10,116040.572087054,145949.285783439,0
"2009-02-11",2009-02-11,116724.721233618,147352.219481017,0
"2009-02-12",2009-02-12,116808.491492247,148332.588951296,0
"2009-02-13",2009-02-13,115551.918144535,146077.548108334,0
"2009-02-17",2009-02-17,110609.264043858,138476.274673827,0
"2009-02-18",2009-02-18,110343.975039656,138914.159368715,0
"2009-02-19",2009-02-19,109157.183103193,136974.146546329,0
"2009-02-20",2009-02-20,108096.028856232,137136.526411375,0
"2009-02-23",2009-02-23,104228.491302235,130897.098460322,0
"2009-02-24",2009-02-24,108179.786725952,136973.029181227,0
"2009-02-25",2009-02-25,107328.095292287,134948.087914615,0
"2009-02-26",2009-02-26,105582.832605176,132250.896085252,0
"2009-02-27",2009-02-27,103223.157936647,129388.671746098,0
"2009-03-02",2009-03-02,98573.731598362,123078.007485919,0
"2009-03-03",2009-03-03,99833.7297132322,125689.771458283,2000
"2009-03-04",2009-03-04,104198.867155665,131468.942630865,2000
"2009-03-05",2009-03-05,99942.605687542,125469.353761462,0
"2009-03-06",2009-03-06,100116.913269305,124767.175659783,0
"2009-03-09",2009-03-09,98940.2717238381,123200.944397337,0
"2009-03-10",2009-03-10,104838.024417352,132339.345238054,0
"2009-03-11",2009-03-11,105520.803687997,133872.379211862,0
"2009-03-12",2009-03-12,109675.353509483,140054.282434556,0
"2009-03-13",2009-03-13,110532.445885995,140757.567053435,0
"2009-03-16",2009-03-16,110198.302033925,138624.309704972,0
"2009-03-17",2009-03-17,113568.508247574,144375.446491499,0
"2009-03-18",2009-03-18,116110.678872443,148688.607724887,0
"2009-03-19",2009-03-19,114672.489410033,145319.72137836,0
"2009-03-20",2009-03-20,112230.660453976,141664.008722905,0
"2009-03-23",2009-03-23,120292.110826001,153319.269047969,0
"2009-03-24",2009-03-24,117921.927659161,148793.77474614,0
"2009-03-25",2009-03-25,119165.560015429,150077.425202975,0
"2009-03-26",2009-03-26,121594.267382806,154269.539400772,0
"2009-03-27",2009-03-27,120399.636562527,151278.862427385,1000
"2009-03-30",2009-03-30,116239.253619878,145482.25377207,0
"2009-03-31",2009-03-31,117316.217776463,149142.891668822,0
"2009-04-01",2009-04-01,119588.197080036,151482.280496381,0
"2009-04-02",2009-04-02,123084.708920172,156579.875201648,0
"2009-04-03",2009-04-03,124309.148617238,159183.902900099,0
"2009-04-06",2009-04-06,123335.505536512,157255.081718785,0
"2009-04-07",2009-04-07,120458.59521329,152550.750991629,0
"2009-04-08",2009-04-08,121756.940720087,155470.536737515,0
"2009-04-09",2009-04-09,126595.839267455,162938.779070955,0
"2009-04-13",2009-04-13,126625.417931099,164327.1893168,0
"2009-04-14",2009-04-14,124441.912811075,160430.193678556,0
"2009-04-15",2009-04-15,125769.723717329,162651.656741297,0
"2009-04-16",2009-04-16,127613.848486857,165510.76900144,0
"2009-04-17",2009-04-17,128469.572409266,166005.955385998,0
